Time_Index,Price_tonne_z1,Price_tonne_z2,Price_tonne_z3,Price_tonne_z4,Price_tonne_z5,Price_tonne_z6,Price_tonne_z7,Price_tonne_z8,Price_tonne_z9
3658,400,400,400,400,400,400,400,400,400
3659,400,400,400,400,400,400,400,400,400
3660,400,400,400,400,400,400,400,400,400
3661,400,400,400,400,400,400,400,400,400
3662,400,400,400,400,400,400,400,400,400
3663,400,400,400,400,400,400,400,400,400
3664,400,400,400,400,400,400,400,400,400
3665,400,400,400,400,400,400,400,400,400
3666,400,400,400,400,400,400,400,400,400
3667,400,400,400,400,400,400,400,400,400
3668,400,400,400,400,400,400,400,400,400
3669,400,400,400,400,400,400,400,400,400
3670,400,400,400,400,400,400,400,400,400
3671,400,400,400,400,400,400,400,400,400
3672,400,400,400,400,400,400,400,400,400
3673,400,400,400,400,400,400,400,400,400
3674,400,400,400,400,400,400,400,400,400
3675,400,400,400,400,400,400,400,400,400
3676,400,400,400,400,400,400,400,400,400
3677,400,400,400,400,400,400,400,400,400
3678,400,400,400,400,400,400,400,400,400
3679,400,400,400,400,400,400,400,400,400
3680,400,400,400,400,400,400,400,400,400
3681,400,400,400,400,400,400,400,400,400
3682,400,400,400,400,400,400,400,400,400
3683,400,400,400,400,400,400,400,400,400
3684,400,400,400,400,400,400,400,400,400
3685,400,400,400,400,400,400,400,400,400
3686,400,400,400,400,400,400,400,400,400
3687,400,400,400,400,400,400,400,400,400
3688,400,400,400,400,400,400,400,400,400
3689,400,400,400,400,400,400,400,400,400
3690,400,400,400,400,400,400,400,400,400
3691,400,400,400,400,400,400,400,400,400
3692,400,400,400,400,400,400,400,400,400
3693,400,400,400,400,400,400,400,400,400
3694,400,400,400,400,400,400,400,400,400
3695,400,400,400,400,400,400,400,400,400
3696,400,400,400,400,400,400,400,400,400
3697,400,400,400,400,400,400,400,400,400
3698,400,400,400,400,400,400,400,400,400
3699,400,400,400,400,400,400,400,400,400
3700,400,400,400,400,400,400,400,400,400
3701,400,400,400,400,400,400,400,400,400
3702,400,400,400,400,400,400,400,400,400
3703,400,400,400,400,400,400,400,400,400
3704,400,400,400,400,400,400,400,400,400
3705,400,400,400,400,400,400,400,400,400
3706,400,400,400,400,400,400,400,400,400
3707,400,400,400,400,400,400,400,400,400
3708,400,400,400,400,400,400,400,400,400
3709,400,400,400,400,400,400,400,400,400
3710,400,400,400,400,400,400,400,400,400
3711,400,400,400,400,400,400,400,400,400
3712,400,400,400,400,400,400,400,400,400
3713,400,400,400,400,400,400,400,400,400
3714,400,400,400,400,400,400,400,400,400
3715,400,400,400,400,400,400,400,400,400
3716,400,400,400,400,400,400,400,400,400
3717,400,400,400,400,400,400,400,400,400
3718,400,400,400,400,400,400,400,400,400
3719,400,400,400,400,400,400,400,400,400
3720,400,400,400,400,400,400,400,400,400
3721,400,400,400,400,400,400,400,400,400
3722,400,400,400,400,400,400,400,400,400
3723,400,400,400,400,400,400,400,400,400
3724,400,400,400,400,400,400,400,400,400
3725,400,400,400,400,400,400,400,400,400
3726,400,400,400,400,400,400,400,400,400
3727,400,400,400,400,400,400,400,400,400
3728,400,400,400,400,400,400,400,400,400
3729,400,400,400,400,400,400,400,400,400
3730,400,400,400,400,400,400,400,400,400
3731,400,400,400,400,400,400,400,400,400
3732,400,400,400,400,400,400,400,400,400
3733,400,400,400,400,400,400,400,400,400
3734,400,400,400,400,400,400,400,400,400
3735,400,400,400,400,400,400,400,400,400
3736,400,400,400,400,400,400,400,400,400
3737,400,400,400,400,400,400,400,400,400
3738,400,400,400,400,400,400,400,400,400
3739,400,400,400,400,400,400,400,400,400
3740,400,400,400,400,400,400,400,400,400
3741,400,400,400,400,400,400,400,400,400
3742,400,400,400,400,400,400,400,400,400
3743,400,400,400,400,400,400,400,400,400
3744,400,400,400,400,400,400,400,400,400
3745,400,400,400,400,400,400,400,400,400
3746,400,400,400,400,400,400,400,400,400
3747,400,400,400,400,400,400,400,400,400
3748,400,400,400,400,400,400,400,400,400
3749,400,400,400,400,400,400,400,400,400
3750,400,400,400,400,400,400,400,400,400
3751,400,400,400,400,400,400,400,400,400
3752,400,400,400,400,400,400,400,400,400
3753,400,400,400,400,400,400,400,400,400
3754,400,400,400,400,400,400,400,400,400
3755,400,400,400,400,400,400,400,400,400
3756,400,400,400,400,400,400,400,400,400
3757,400,400,400,400,400,400,400,400,400
3758,400,400,400,400,400,400,400,400,400
3759,400,400,400,400,400,400,400,400,400
3760,400,400,400,400,400,400,400,400,400
3761,400,400,400,400,400,400,400,400,400
3762,400,400,400,400,400,400,400,400,400
3763,400,400,400,400,400,400,400,400,400
3764,400,400,400,400,400,400,400,400,400
3765,400,400,400,400,400,400,400,400,400
3766,400,400,400,400,400,400,400,400,400
3767,400,400,400,400,400,400,400,400,400
3768,400,400,400,400,400,400,400,400,400
3769,400,400,400,400,400,400,400,400,400
3770,400,400,400,400,400,400,400,400,400
3771,400,400,400,400,400,400,400,400,400
3772,400,400,400,400,400,400,400,400,400
3773,400,400,400,400,400,400,400,400,400
3774,400,400,400,400,400,400,400,400,400
3775,400,400,400,400,400,400,400,400,400
3776,400,400,400,400,400,400,400,400,400
3777,400,400,400,400,400,400,400,400,400
3778,400,400,400,400,400,400,400,400,400
3779,400,400,400,400,400,400,400,400,400
3780,400,400,400,400,400,400,400,400,400
3781,400,400,400,400,400,400,400,400,400
3782,400,400,400,400,400,400,400,400,400
3783,400,400,400,400,400,400,400,400,400
3784,400,400,400,400,400,400,400,400,400
3785,400,400,400,400,400,400,400,400,400
3786,400,400,400,400,400,400,400,400,400
3787,400,400,400,400,400,400,400,400,400
3788,400,400,400,400,400,400,400,400,400
3789,400,400,400,400,400,400,400,400,400
3790,400,400,400,400,400,400,400,400,400
3791,400,400,400,400,400,400,400,400,400
3792,400,400,400,400,400,400,400,400,400
3793,400,400,400,400,400,400,400,400,400
3794,400,400,400,400,400,400,400,400,400
3795,400,400,400,400,400,400,400,400,400
3796,400,400,400,400,400,400,400,400,400
3797,400,400,400,400,400,400,400,400,400
3798,400,400,400,400,400,400,400,400,400
3799,400,400,400,400,400,400,400,400,400
3800,400,400,400,400,400,400,400,400,400
3801,400,400,400,400,400,400,400,400,400
3802,400,400,400,400,400,400,400,400,400
3803,400,400,400,400,400,400,400,400,400
3804,400,400,400,400,400,400,400,400,400
3805,400,400,400,400,400,400,400,400,400
3806,400,400,400,400,400,400,400,400,400
3807,400,400,400,400,400,400,400,400,400
3808,400,400,400,400,400,400,400,400,400
3809,400,400,400,400,400,400,400,400,400
3810,400,400,400,400,400,400,400,400,400
3811,400,400,400,400,400,400,400,400,400
3812,400,400,400,400,400,400,400,400,400
3813,400,400,400,400,400,400,400,400,400
3814,400,400,400,400,400,400,400,400,400
3815,400,400,400,400,400,400,400,400,400
3816,400,400,400,400,400,400,400,400,400
3817,400,400,400,400,400,400,400,400,400
3818,400,400,400,400,400,400,400,400,400
3819,400,400,400,400,400,400,400,400,400
3820,400,400,400,400,400,400,400,400,400
3821,400,400,400,400,400,400,400,400,400
3822,400,400,400,400,400,400,400,400,400
3823,400,400,400,400,400,400,400,400,400
3824,400,400,400,400,400,400,400,400,400
3825,400,400,400,400,400,400,400,400,400
3826,400,400,400,400,400,400,400,400,400
3827,400,400,400,400,400,400,400,400,400
3828,400,400,400,400,400,400,400,400,400
3829,400,400,400,400,400,400,400,400,400
3830,400,400,400,400,400,400,400,400,400
3831,400,400,400,400,400,400,400,400,400
3832,400,400,400,400,400,400,400,400,400
3833,400,400,400,400,400,400,400,400,400
3834,400,400,400,400,400,400,400,400,400
3835,400,400,400,400,400,400,400,400,400
3836,400,400,400,400,400,400,400,400,400
3837,400,400,400,400,400,400,400,400,400
3838,400,400,400,400,400,400,400,400,400
3839,400,400,400,400,400,400,400,400,400
3840,400,400,400,400,400,400,400,400,400
3841,400,400,400,400,400,400,400,400,400
3842,400,400,400,400,400,400,400,400,400
3843,400,400,400,400,400,400,400,400,400
3844,400,400,400,400,400,400,400,400,400
3845,400,400,400,400,400,400,400,400,400
3846,400,400,400,400,400,400,400,400,400
3847,400,400,400,400,400,400,400,400,400
3848,400,400,400,400,400,400,400,400,400
3849,400,400,400,400,400,400,400,400,400
3850,400,400,400,400,400,400,400,400,400
3851,400,400,400,400,400,400,400,400,400
3852,400,400,400,400,400,400,400,400,400
3853,400,400,400,400,400,400,400,400,400
3854,400,400,400,400,400,400,400,400,400
3855,400,400,400,400,400,400,400,400,400
3856,400,400,400,400,400,400,400,400,400
3857,400,400,400,400,400,400,400,400,400
3858,400,400,400,400,400,400,400,400,400
3859,400,400,400,400,400,400,400,400,400
3860,400,400,400,400,400,400,400,400,400
3861,400,400,400,400,400,400,400,400,400
3862,400,400,400,400,400,400,400,400,400
3863,400,400,400,400,400,400,400,400,400
3864,400,400,400,400,400,400,400,400,400
3865,400,400,400,400,400,400,400,400,400
3866,400,400,400,400,400,400,400,400,400
3867,400,400,400,400,400,400,400,400,400
3868,400,400,400,400,400,400,400,400,400
3869,400,400,400,400,400,400,400,400,400
3870,400,400,400,400,400,400,400,400,400
3871,400,400,400,400,400,400,400,400,400
3872,400,400,400,400,400,400,400,400,400
3873,400,400,400,400,400,400,400,400,400
3874,400,400,400,400,400,400,400,400,400
3875,400,400,400,400,400,400,400,400,400
3876,400,400,400,400,400,400,400,400,400
3877,400,400,400,400,400,400,400,400,400
3878,400,400,400,400,400,400,400,400,400
3879,400,400,400,400,400,400,400,400,400
3880,400,400,400,400,400,400,400,400,400
3881,400,400,400,400,400,400,400,400,400
3882,400,400,400,400,400,400,400,400,400
3883,400,400,400,400,400,400,400,400,400
3884,400,400,400,400,400,400,400,400,400
3885,400,400,400,400,400,400,400,400,400
3886,400,400,400,400,400,400,400,400,400
3887,400,400,400,400,400,400,400,400,400
3888,400,400,400,400,400,400,400,400,400
3889,400,400,400,400,400,400,400,400,400
3890,400,400,400,400,400,400,400,400,400
3891,400,400,400,400,400,400,400,400,400
3892,400,400,400,400,400,400,400,400,400
3893,400,400,400,400,400,400,400,400,400
3894,400,400,400,400,400,400,400,400,400
3895,400,400,400,400,400,400,400,400,400
3896,400,400,400,400,400,400,400,400,400
3897,400,400,400,400,400,400,400,400,400
3898,400,400,400,400,400,400,400,400,400
3899,400,400,400,400,400,400,400,400,400
3900,400,400,400,400,400,400,400,400,400
3901,400,400,400,400,400,400,400,400,400
3902,400,400,400,400,400,400,400,400,400
3903,400,400,400,400,400,400,400,400,400
3904,400,400,400,400,400,400,400,400,400
3905,400,400,400,400,400,400,400,400,400
3906,400,400,400,400,400,400,400,400,400
3907,400,400,400,400,400,400,400,400,400
3908,400,400,400,400,400,400,400,400,400
3909,400,400,400,400,400,400,400,400,400
3910,400,400,400,400,400,400,400,400,400
3911,400,400,400,400,400,400,400,400,400
3912,400,400,400,400,400,400,400,400,400
3913,400,400,400,400,400,400,400,400,400
3914,400,400,400,400,400,400,400,400,400
3915,400,400,400,400,400,400,400,400,400
3916,400,400,400,400,400,400,400,400,400
3917,400,400,400,400,400,400,400,400,400
3918,400,400,400,400,400,400,400,400,400
3919,400,400,400,400,400,400,400,400,400
3920,400,400,400,400,400,400,400,400,400
3921,400,400,400,400,400,400,400,400,400
3922,400,400,400,400,400,400,400,400,400
3923,400,400,400,400,400,400,400,400,400
3924,400,400,400,400,400,400,400,400,400
3925,400,400,400,400,400,400,400,400,400
3926,400,400,400,400,400,400,400,400,400
3927,400,400,400,400,400,400,400,400,400
3928,400,400,400,400,400,400,400,400,400
3929,400,400,400,400,400,400,400,400,400
3930,400,400,400,400,400,400,400,400,400
3931,400,400,400,400,400,400,400,400,400
3932,400,400,400,400,400,400,400,400,400
3933,400,400,400,400,400,400,400,400,400
3934,400,400,400,400,400,400,400,400,400
3935,400,400,400,400,400,400,400,400,400
3936,400,400,400,400,400,400,400,400,400
3937,400,400,400,400,400,400,400,400,400
3938,400,400,400,400,400,400,400,400,400
3939,400,400,400,400,400,400,400,400,400
3940,400,400,400,400,400,400,400,400,400
3941,400,400,400,400,400,400,400,400,400
3942,400,400,400,400,400,400,400,400,400
3943,400,400,400,400,400,400,400,400,400
3944,400,400,400,400,400,400,400,400,400
3945,400,400,400,400,400,400,400,400,400
3946,400,400,400,400,400,400,400,400,400
3947,400,400,400,400,400,400,400,400,400
3948,400,400,400,400,400,400,400,400,400
3949,400,400,400,400,400,400,400,400,400
3950,400,400,400,400,400,400,400,400,400
3951,400,400,400,400,400,400,400,400,400
3952,400,400,400,400,400,400,400,400,400
3953,400,400,400,400,400,400,400,400,400
3954,400,400,400,400,400,400,400,400,400
3955,400,400,400,400,400,400,400,400,400
3956,400,400,400,400,400,400,400,400,400
3957,400,400,400,400,400,400,400,400,400
3958,400,400,400,400,400,400,400,400,400
3959,400,400,400,400,400,400,400,400,400
3960,400,400,400,400,400,400,400,400,400
3961,400,400,400,400,400,400,400,400,400
3962,400,400,400,400,400,400,400,400,400
3963,400,400,400,400,400,400,400,400,400
3964,400,400,400,400,400,400,400,400,400
3965,400,400,400,400,400,400,400,400,400
3966,400,400,400,400,400,400,400,400,400
3967,400,400,400,400,400,400,400,400,400
3968,400,400,400,400,400,400,400,400,400
3969,400,400,400,400,400,400,400,400,400
3970,400,400,400,400,400,400,400,400,400
3971,400,400,400,400,400,400,400,400,400
3972,400,400,400,400,400,400,400,400,400
3973,400,400,400,400,400,400,400,400,400
3974,400,400,400,400,400,400,400,400,400
3975,400,400,400,400,400,400,400,400,400
3976,400,400,400,400,400,400,400,400,400
3977,400,400,400,400,400,400,400,400,400
3978,400,400,400,400,400,400,400,400,400
3979,400,400,400,400,400,400,400,400,400
3980,400,400,400,400,400,400,400,400,400
3981,400,400,400,400,400,400,400,400,400
3982,400,400,400,400,400,400,400,400,400
3983,400,400,400,400,400,400,400,400,400
3984,400,400,400,400,400,400,400,400,400
3985,400,400,400,400,400,400,400,400,400
3986,400,400,400,400,400,400,400,400,400
3987,400,400,400,400,400,400,400,400,400
3988,400,400,400,400,400,400,400,400,400
3989,400,400,400,400,400,400,400,400,400
3990,400,400,400,400,400,400,400,400,400
3991,400,400,400,400,400,400,400,400,400
3992,400,400,400,400,400,400,400,400,400
3993,400,400,400,400,400,400,400,400,400
3994,400,400,400,400,400,400,400,400,400
3995,400,400,400,400,400,400,400,400,400
3996,400,400,400,400,400,400,400,400,400
3997,400,400,400,400,400,400,400,400,400
3998,400,400,400,400,400,400,400,400,400
3999,400,400,400,400,400,400,400,400,400
4000,400,400,400,400,400,400,400,400,400
4001,400,400,400,400,400,400,400,400,400
4002,400,400,400,400,400,400,400,400,400
4003,400,400,400,400,400,400,400,400,400
4004,400,400,400,400,400,400,400,400,400
4005,400,400,400,400,400,400,400,400,400
4006,400,400,400,400,400,400,400,400,400
4007,400,400,400,400,400,400,400,400,400
4008,400,400,400,400,400,400,400,400,400
4009,400,400,400,400,400,400,400,400,400
4010,400,400,400,400,400,400,400,400,400
4011,400,400,400,400,400,400,400,400,400
4012,400,400,400,400,400,400,400,400,400
4013,400,400,400,400,400,400,400,400,400
4014,400,400,400,400,400,400,400,400,400
4015,400,400,400,400,400,400,400,400,400
4016,400,400,400,400,400,400,400,400,400
4017,400,400,400,400,400,400,400,400,400
4018,400,400,400,400,400,400,400,400,400
4019,400,400,400,400,400,400,400,400,400
4020,400,400,400,400,400,400,400,400,400
4021,400,400,400,400,400,400,400,400,400
4022,400,400,400,400,400,400,400,400,400
4023,400,400,400,400,400,400,400,400,400
4024,400,400,400,400,400,400,400,400,400
4025,400,400,400,400,400,400,400,400,400
4026,400,400,400,400,400,400,400,400,400
4027,400,400,400,400,400,400,400,400,400
4028,400,400,400,400,400,400,400,400,400
4029,400,400,400,400,400,400,400,400,400
4030,400,400,400,400,400,400,400,400,400
4031,400,400,400,400,400,400,400,400,400
4032,400,400,400,400,400,400,400,400,400
4033,400,400,400,400,400,400,400,400,400
4034,400,400,400,400,400,400,400,400,400
4035,400,400,400,400,400,400,400,400,400
4036,400,400,400,400,400,400,400,400,400
4037,400,400,400,400,400,400,400,400,400
4038,400,400,400,400,400,400,400,400,400
4039,400,400,400,400,400,400,400,400,400
4040,400,400,400,400,400,400,400,400,400
4041,400,400,400,400,400,400,400,400,400
4042,400,400,400,400,400,400,400,400,400
4043,400,400,400,400,400,400,400,400,400
4044,400,400,400,400,400,400,400,400,400
4045,400,400,400,400,400,400,400,400,400
4046,400,400,400,400,400,400,400,400,400
4047,400,400,400,400,400,400,400,400,400
4048,400,400,400,400,400,400,400,400,400
4049,400,400,400,400,400,400,400,400,400
4050,400,400,400,400,400,400,400,400,400
4051,400,400,400,400,400,400,400,400,400
4052,400,400,400,400,400,400,400,400,400
4053,400,400,400,400,400,400,400,400,400
4054,400,400,400,400,400,400,400,400,400
4055,400,400,400,400,400,400,400,400,400
4056,400,400,400,400,400,400,400,400,400
4057,400,400,400,400,400,400,400,400,400
4058,400,400,400,400,400,400,400,400,400
4059,400,400,400,400,400,400,400,400,400
4060,400,400,400,400,400,400,400,400,400
4061,400,400,400,400,400,400,400,400,400
4062,400,400,400,400,400,400,400,400,400
4063,400,400,400,400,400,400,400,400,400
4064,400,400,400,400,400,400,400,400,400
4065,400,400,400,400,400,400,400,400,400
4066,400,400,400,400,400,400,400,400,400
4067,400,400,400,400,400,400,400,400,400
4068,400,400,400,400,400,400,400,400,400
4069,400,400,400,400,400,400,400,400,400
4070,400,400,400,400,400,400,400,400,400
4071,400,400,400,400,400,400,400,400,400
4072,400,400,400,400,400,400,400,400,400
4073,400,400,400,400,400,400,400,400,400
4074,400,400,400,400,400,400,400,400,400
4075,400,400,400,400,400,400,400,400,400
4076,400,400,400,400,400,400,400,400,400
4077,400,400,400,400,400,400,400,400,400
4078,400,400,400,400,400,400,400,400,400
4079,400,400,400,400,400,400,400,400,400
4080,400,400,400,400,400,400,400,400,400
4081,400,400,400,400,400,400,400,400,400
4082,400,400,400,400,400,400,400,400,400
4083,400,400,400,400,400,400,400,400,400
4084,400,400,400,400,400,400,400,400,400
4085,400,400,400,400,400,400,400,400,400
4086,400,400,400,400,400,400,400,400,400
4087,400,400,400,400,400,400,400,400,400
4088,400,400,400,400,400,400,400,400,400
4089,400,400,400,400,400,400,400,400,400
4090,400,400,400,400,400,400,400,400,400
4091,400,400,400,400,400,400,400,400,400
4092,400,400,400,400,400,400,400,400,400
4093,400,400,400,400,400,400,400,400,400
4094,400,400,400,400,400,400,400,400,400
4095,400,400,400,400,400,400,400,400,400
4096,400,400,400,400,400,400,400,400,400
4097,400,400,400,400,400,400,400,400,400
4098,400,400,400,400,400,400,400,400,400
4099,400,400,400,400,400,400,400,400,400
4100,400,400,400,400,400,400,400,400,400
4101,400,400,400,400,400,400,400,400,400
4102,400,400,400,400,400,400,400,400,400
4103,400,400,400,400,400,400,400,400,400
4104,400,400,400,400,400,400,400,400,400
4105,400,400,400,400,400,400,400,400,400
4106,400,400,400,400,400,400,400,400,400
4107,400,400,400,400,400,400,400,400,400
4108,400,400,400,400,400,400,400,400,400
4109,400,400,400,400,400,400,400,400,400
4110,400,400,400,400,400,400,400,400,400
4111,400,400,400,400,400,400,400,400,400
4112,400,400,400,400,400,400,400,400,400
4113,400,400,400,400,400,400,400,400,400
4114,400,400,400,400,400,400,400,400,400
4115,400,400,400,400,400,400,400,400,400
4116,400,400,400,400,400,400,400,400,400
4117,400,400,400,400,400,400,400,400,400
4118,400,400,400,400,400,400,400,400,400
4119,400,400,400,400,400,400,400,400,400
4120,400,400,400,400,400,400,400,400,400
4121,400,400,400,400,400,400,400,400,400
4122,400,400,400,400,400,400,400,400,400
4123,400,400,400,400,400,400,400,400,400
4124,400,400,400,400,400,400,400,400,400
4125,400,400,400,400,400,400,400,400,400
4126,400,400,400,400,400,400,400,400,400
4127,400,400,400,400,400,400,400,400,400
4128,400,400,400,400,400,400,400,400,400
4129,400,400,400,400,400,400,400,400,400
4130,400,400,400,400,400,400,400,400,400
4131,400,400,400,400,400,400,400,400,400
4132,400,400,400,400,400,400,400,400,400
4133,400,400,400,400,400,400,400,400,400
4134,400,400,400,400,400,400,400,400,400
4135,400,400,400,400,400,400,400,400,400
4136,400,400,400,400,400,400,400,400,400
4137,400,400,400,400,400,400,400,400,400
4138,400,400,400,400,400,400,400,400,400
4139,400,400,400,400,400,400,400,400,400
4140,400,400,400,400,400,400,400,400,400
4141,400,400,400,400,400,400,400,400,400
4142,400,400,400,400,400,400,400,400,400
4143,400,400,400,400,400,400,400,400,400
4144,400,400,400,400,400,400,400,400,400
4145,400,400,400,400,400,400,400,400,400
4146,400,400,400,400,400,400,400,400,400
4147,400,400,400,400,400,400,400,400,400
4148,400,400,400,400,400,400,400,400,400
4149,400,400,400,400,400,400,400,400,400
4150,400,400,400,400,400,400,400,400,400
4151,400,400,400,400,400,400,400,400,400
4152,400,400,400,400,400,400,400,400,400
4153,400,400,400,400,400,400,400,400,400
4154,400,400,400,400,400,400,400,400,400
4155,400,400,400,400,400,400,400,400,400
4156,400,400,400,400,400,400,400,400,400
4157,400,400,400,400,400,400,400,400,400
4158,400,400,400,400,400,400,400,400,400
4159,400,400,400,400,400,400,400,400,400
4160,400,400,400,400,400,400,400,400,400
4161,400,400,400,400,400,400,400,400,400
4162,400,400,400,400,400,400,400,400,400
4163,400,400,400,400,400,400,400,400,400
4164,400,400,400,400,400,400,400,400,400
4165,400,400,400,400,400,400,400,400,400
4166,400,400,400,400,400,400,400,400,400
4167,400,400,400,400,400,400,400,400,400
4168,400,400,400,400,400,400,400,400,400
4169,400,400,400,400,400,400,400,400,400
4170,400,400,400,400,400,400,400,400,400
4171,400,400,400,400,400,400,400,400,400
4172,400,400,400,400,400,400,400,400,400
4173,400,400,400,400,400,400,400,400,400
4174,400,400,400,400,400,400,400,400,400
4175,400,400,400,400,400,400,400,400,400
4176,400,400,400,400,400,400,400,400,400
4177,400,400,400,400,400,400,400,400,400
4178,400,400,400,400,400,400,400,400,400
4179,400,400,400,400,400,400,400,400,400
4180,400,400,400,400,400,400,400,400,400
4181,400,400,400,400,400,400,400,400,400
4182,400,400,400,400,400,400,400,400,400
4183,400,400,400,400,400,400,400,400,400
4184,400,400,400,400,400,400,400,400,400
4185,400,400,400,400,400,400,400,400,400
4186,400,400,400,400,400,400,400,400,400
4187,400,400,400,400,400,400,400,400,400
4188,400,400,400,400,400,400,400,400,400
4189,400,400,400,400,400,400,400,400,400
4190,400,400,400,400,400,400,400,400,400
4191,400,400,400,400,400,400,400,400,400
4192,400,400,400,400,400,400,400,400,400
4193,400,400,400,400,400,400,400,400,400
4194,400,400,400,400,400,400,400,400,400
4195,400,400,400,400,400,400,400,400,400
4196,400,400,400,400,400,400,400,400,400
4197,400,400,400,400,400,400,400,400,400
4198,400,400,400,400,400,400,400,400,400
4199,400,400,400,400,400,400,400,400,400
4200,400,400,400,400,400,400,400,400,400
4201,400,400,400,400,400,400,400,400,400
4202,400,400,400,400,400,400,400,400,400
4203,400,400,400,400,400,400,400,400,400
4204,400,400,400,400,400,400,400,400,400
4205,400,400,400,400,400,400,400,400,400
4206,400,400,400,400,400,400,400,400,400
4207,400,400,400,400,400,400,400,400,400
4208,400,400,400,400,400,400,400,400,400
4209,400,400,400,400,400,400,400,400,400
4210,400,400,400,400,400,400,400,400,400
4211,400,400,400,400,400,400,400,400,400
4212,400,400,400,400,400,400,400,400,400
4213,400,400,400,400,400,400,400,400,400
4214,400,400,400,400,400,400,400,400,400
4215,400,400,400,400,400,400,400,400,400
4216,400,400,400,400,400,400,400,400,400
4217,400,400,400,400,400,400,400,400,400
4218,400,400,400,400,400,400,400,400,400
4219,400,400,400,400,400,400,400,400,400
4220,400,400,400,400,400,400,400,400,400
4221,400,400,400,400,400,400,400,400,400
4222,400,400,400,400,400,400,400,400,400
4223,400,400,400,400,400,400,400,400,400
4224,400,400,400,400,400,400,400,400,400
4225,400,400,400,400,400,400,400,400,400
4226,400,400,400,400,400,400,400,400,400
4227,400,400,400,400,400,400,400,400,400
4228,400,400,400,400,400,400,400,400,400
4229,400,400,400,400,400,400,400,400,400
4230,400,400,400,400,400,400,400,400,400
4231,400,400,400,400,400,400,400,400,400
4232,400,400,400,400,400,400,400,400,400
4233,400,400,400,400,400,400,400,400,400
4234,400,400,400,400,400,400,400,400,400
4235,400,400,400,400,400,400,400,400,400
4236,400,400,400,400,400,400,400,400,400
4237,400,400,400,400,400,400,400,400,400
4238,400,400,400,400,400,400,400,400,400
4239,400,400,400,400,400,400,400,400,400
4240,400,400,400,400,400,400,400,400,400
4241,400,400,400,400,400,400,400,400,400
4242,400,400,400,400,400,400,400,400,400
4243,400,400,400,400,400,400,400,400,400
4244,400,400,400,400,400,400,400,400,400
4245,400,400,400,400,400,400,400,400,400
4246,400,400,400,400,400,400,400,400,400
4247,400,400,400,400,400,400,400,400,400
4248,400,400,400,400,400,400,400,400,400
4249,400,400,400,400,400,400,400,400,400
4250,400,400,400,400,400,400,400,400,400
4251,400,400,400,400,400,400,400,400,400
4252,400,400,400,400,400,400,400,400,400
4253,400,400,400,400,400,400,400,400,400
4254,400,400,400,400,400,400,400,400,400
4255,400,400,400,400,400,400,400,400,400
4256,400,400,400,400,400,400,400,400,400
4257,400,400,400,400,400,400,400,400,400
4258,400,400,400,400,400,400,400,400,400
4259,400,400,400,400,400,400,400,400,400
4260,400,400,400,400,400,400,400,400,400
4261,400,400,400,400,400,400,400,400,400
4262,400,400,400,400,400,400,400,400,400
4263,400,400,400,400,400,400,400,400,400
4264,400,400,400,400,400,400,400,400,400
4265,400,400,400,400,400,400,400,400,400
4266,400,400,400,400,400,400,400,400,400
4267,400,400,400,400,400,400,400,400,400
4268,400,400,400,400,400,400,400,400,400
4269,400,400,400,400,400,400,400,400,400
4270,400,400,400,400,400,400,400,400,400
4271,400,400,400,400,400,400,400,400,400
4272,400,400,400,400,400,400,400,400,400
4273,400,400,400,400,400,400,400,400,400
4274,400,400,400,400,400,400,400,400,400
4275,400,400,400,400,400,400,400,400,400
4276,400,400,400,400,400,400,400,400,400
4277,400,400,400,400,400,400,400,400,400
4278,400,400,400,400,400,400,400,400,400
4279,400,400,400,400,400,400,400,400,400
4280,400,400,400,400,400,400,400,400,400
4281,400,400,400,400,400,400,400,400,400
4282,400,400,400,400,400,400,400,400,400
4283,400,400,400,400,400,400,400,400,400
4284,400,400,400,400,400,400,400,400,400
4285,400,400,400,400,400,400,400,400,400
4286,400,400,400,400,400,400,400,400,400
4287,400,400,400,400,400,400,400,400,400
4288,400,400,400,400,400,400,400,400,400
4289,400,400,400,400,400,400,400,400,400
4290,400,400,400,400,400,400,400,400,400
4291,400,400,400,400,400,400,400,400,400
4292,400,400,400,400,400,400,400,400,400
4293,400,400,400,400,400,400,400,400,400
4294,400,400,400,400,400,400,400,400,400
4295,400,400,400,400,400,400,400,400,400
4296,400,400,400,400,400,400,400,400,400
4297,400,400,400,400,400,400,400,400,400
4298,400,400,400,400,400,400,400,400,400
4299,400,400,400,400,400,400,400,400,400
4300,400,400,400,400,400,400,400,400,400
4301,400,400,400,400,400,400,400,400,400
4302,400,400,400,400,400,400,400,400,400
4303,400,400,400,400,400,400,400,400,400
4304,400,400,400,400,400,400,400,400,400
4305,400,400,400,400,400,400,400,400,400
4306,400,400,400,400,400,400,400,400,400
4307,400,400,400,400,400,400,400,400,400
4308,400,400,400,400,400,400,400,400,400
4309,400,400,400,400,400,400,400,400,400
4310,400,400,400,400,400,400,400,400,400
4311,400,400,400,400,400,400,400,400,400
4312,400,400,400,400,400,400,400,400,400
4313,400,400,400,400,400,400,400,400,400
4314,400,400,400,400,400,400,400,400,400
4315,400,400,400,400,400,400,400,400,400
4316,400,400,400,400,400,400,400,400,400
4317,400,400,400,400,400,400,400,400,400
4318,400,400,400,400,400,400,400,400,400
4319,400,400,400,400,400,400,400,400,400
